Ano;Mês;Indicador;Descrição;Município;UF;Prestadora;Resultado;Número de Coletores;Número de Medidas;Limite Inferior;Limite Superior;data
2022;9;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);boa vista;rr;claro;72,70;1706;6351;71,7801;73,6143;2022-09-28
2022;9;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);curitiba;pr;tim;69,91;77102;286262;69,7727;70,0459;2022-09-28
2022;11;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);curitiba;pr;tim;72,14;55064;194813;71,9707;72,3019;2022-11-28
2022;12;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);boa vista;rr;tim;74,89;5742;21749;74,3984;75,3896;2022-12-28
2022;5;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);curitiba;pr;claro;91,57;10398;38625;91,1957;91,9395;2022-05-28
2022;11;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);goiania;go;vivo;82,59;20518;115610;82,3706;82,8005;2022-11-28
2022;7;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);boa vista;rr;vivo;71,57;11794;60198;71,2709;71,8667;2022-07-28
2022;12;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);boa vista;rr;claro;72,01;2061;6253;71,0891;72,9376;2022-12-28
2022;6;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);curitiba;pr;vivo;84,25;12276;47332;83,9169;84,5888;2022-06-28
2022;6;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);boa vista;rr;tim;72,82;6573;35398;72,4292;73,2061;2022-06-28
2022;9;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);curitiba;pr;vivo;84,52;20198;115371;84,3047;84,7350;2022-09-28
2022;3;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);goiania;go;vivo;82,33;5268;17610;81,7840;82,8855;2022-03-28
2022;4;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);boa vista;rr;claro;70,02;166;964;67,6668;72,3746;2022-04-28
2022;10;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);curitiba;pr;claro;91,92;48313;184585;91,7474;92,0876;2022-10-28
2022;3;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);boa vista;rr;tim;69,81;3676;12698;69,1576;70,4548;2022-03-28
2022;12;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);boa vista;rr;vivo;75,03;14538;69761;74,7523;75,3057;2022-12-28
2022;11;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);curitiba;pr;vivo;84,19;23051;138904;83,9984;84,3906;2022-11-28
2022;12;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;tim;76,03;10395;38684;75,6572;76,4004;2022-12-28
2022;10;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;vivo;78,73;13511;57579;78,4235;79,0326;2022-10-28
2022;7;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);goiania;go;tim;81,05;54196;281537;80,9134;81,1889;2022-07-28
2022;9;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;tim;81,72;11231;53552;81,4047;82,0363;2022-09-28
2022;3;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;vivo;74,88;3753;10535;74,1717;75,5958;2022-03-28
2022;7;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);goiania;go;claro;76,45;29012;111753;76,2276;76,6648;2022-07-28
2022;11;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;vivo;79,21;14229;56982;78,9034;79,5158;2022-11-28
2022;9;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);goiania;go;claro;74,78;43990;166558;74,6044;74,9626;2022-09-28
2022;5;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;vivo;75,45;7717;28632;75,0133;75,8771;2022-05-28
2022;8;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;claro;80,56;19482;82597;80,3055;80,8141;2022-08-28
2022;11;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;tim;75,65;9196;39604;75,2816;76,0161;2022-11-28
2022;4;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;claro;83,74;1964;10442;83,0235;84,4539;2022-04-28
2022;4;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);macapa;ap;claro;74,13;449;2161;72,5601;75,7045;2022-04-28
2022;8;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);goiania;go;vivo;82,14;18707;109439;81,9216;82,3635;2022-08-28
2022;3;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;claro;84,27;1263;6117;83,3388;85,2078;2022-03-28
2022;9;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;claro;79,49;23077;97104;79,2554;79,7245;2022-09-28
2022;12;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;vivo;81,08;14861;54969;80,7717;81,3952;2022-12-28
2022;6;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;vivo;75,65;9621;39607;75,2795;76,0140;2022-06-28
2022;9;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);goiania;go;tim;81,04;50555;228386;80,8892;81,1951;2022-09-28
2022;6;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;claro;81,00;11098;48063;80,6624;81,3291;2022-06-28
2022;10;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;claro;79,01;26389;112021;78,7900;79,2267;2022-10-28
2022;10;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);goiania;go;tim;80,49;41168;164888;80,3067;80,6667;2022-10-28
2022;8;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;vivo;76,67;13012;60156;76,3710;76,9670;2022-08-28
2022;7;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);boa vista;rr;tim;72,90;7194;39118;72,5278;73,2669;2022-07-28
2022;5;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);boa vista;rr;claro;71,10;521;2280;69,5658;72,6271;2022-05-28
2022;10;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);boa vista;rr;vivo;72,11;14088;73930;71,8386;72,3761;2022-10-28
2022;6;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);macapa;ap;tim;83,88;8479;37683;83,5048;84,2578;2022-06-28
2022;7;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);boa vista;rr;claro;72,49;1137;4719;71,4302;73,5580;2022-07-28
2022;10;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);boa vista;rr;tim;74,45;5776;25468;73,9883;74,9043;2022-10-28
2022;4;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);boa vista;rr;tim;71,37;5280;24024;70,9029;71,8459;2022-04-28
2022;5;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;tim;86,46;9446;43896;86,1146;86,8122;2022-05-28
2022;12;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;claro;78,41;29321;114043;78,1890;78,6219;2022-12-28
2022;3;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;tim;87,25;5522;17814;86,6984;87,7935;2022-03-28
2022;4;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;tim;86,48;8081;33915;86,0811;86,8748;2022-04-28
2022;11;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;claro;78,71;28003;112791;78,4881;78,9233;2022-11-28
2022;7;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;tim;84,04;11501;60275;83,7421;84,3375;2022-07-28
2022;3;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);macapa;ap;claro;73,45;276;1258;71,3893;75,5105;2022-03-28
2022;7;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;claro;80,92;15295;64481;80,6305;81,2062;2022-07-28
2022;4;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;vivo;75,33;5855;19613;74,8074;75,8511;2022-04-28
2022;10;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;tim;79,18;9694;42785;78,8262;79,5329;2022-10-28
2022;9;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;vivo;77,63;13046;58081;77,3244;77,9309;2022-09-28
2022;8;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;tim;83,42;12455;66020;83,1311;83,7000;2022-08-28
2022;6;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;tim;84,59;10504;54225;84,2781;84,9058;2022-06-28
2022;5;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;claro;81,31;6651;28107;80,8783;81,7502;2022-05-28
2022;7;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);cuiaba;mt;vivo;76,48;11494;50595;76,1525;76,8023;2022-07-28
2022;4;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);macapa;ap;tim;84,47;6358;22936;83,9828;84,9480;2022-04-28
2022;5;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);rio branco;mt;tim;51,02;13;48;40,4713;61,5694;2022-05-28
2022;9;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);rio branco;mt;tim;55,32;14;47;44,6584;65,9798;2022-09-28
2022;7;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;tim;77,88;93192;495682;77,7747;77,9823;2022-07-28
2022;8;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;vivo;81,46;25888;88418;81,2150;81,7065;2022-08-28
2022;4;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;tim;78,64;68836;303833;78,5112;78,7764;2022-04-28
2022;5;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;claro;92,27;11768;52981;91,9570;92,5921;2022-05-28
2022;10;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;vivo;81,22;26829;92276;80,9820;81,4632;2022-10-28
2022;6;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;claro;92,41;18255;86562;92,1593;92,6561;2022-06-28
2022;5;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;vivo;81,78;15177;38218;81,4069;82,1546;2022-05-28
2022;9;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;vivo;81,56;26934;94721;81,3273;81,8022;2022-09-28
2022;4;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;claro;91,97;3495;18261;91,4311;92,5128;2022-04-28
2022;11;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;vivo;81,08;26459;86786;80,8341;81,3302;2022-11-28
2022;8;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;claro;91,96;32470;142968;91,7657;92,1523;2022-08-28
2022;11;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;tim;76,40;65892;293337;76,2628;76,5327;2022-11-28
2022;3;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;vivo;82,53;5822;8897;81,7586;83,3082;2022-03-28
2022;4;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;vivo;82,08;10933;23093;81,5958;82,5577;2022-04-28
2022;7;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;claro;92,23;25368;113703;92,0165;92,4500;2022-07-28
2022;6;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;vivo;81,53;19208;55010;81,2208;81,8440;2022-06-28
2022;9;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;claro;91,96;37838;163946;91,7796;92,1406;2022-09-28
2022;10;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;tim;75,66;73022;319723;75,5296;75,7881;2022-10-28
2022;5;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;tim;78,21;78919;383001;78,0897;78,3259;2022-05-28
2022;7;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;vivo;81,41;22751;72392;81,1420;81,6853;2022-07-28
2022;12;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;vivo;81,06;26508;82687;80,8093;81,3176;2022-12-28
2022;6;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;tim;78,12;85758;449645;78,0159;78,2339;2022-06-28
2022;4;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);rio branco;mt;vivo;76,72;115;451;73,2769;80,1598;2022-04-28
2022;7;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);rio branco;mt;vivo;75,44;203;1120;73,2578;77,6255;2022-07-28
2022;5;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);rio branco;mt;vivo;76,74;145;613;73,7847;79,6885;2022-05-28
2022;7;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);rio branco;mt;tim;51,67;15;59;42,1517;61,1816;2022-07-28
2022;11;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);rio branco;mt;claro;0,00;1;1;0,0000;73,0857;2022-11-28
2022;12;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);rio branco;mt;vivo;75,09;235;1312;73,0765;77,1120;2022-12-28
2022;11;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);rio branco;mt;vivo;75,21;228;1293;73,1785;77,2435;2022-11-28
2022;12;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);macapa;ap;claro;74,73;6220;21279;74,2252;75,2272;2022-12-28
2022;9;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);macapa;ap;tim;83,98;9721;40620;83,6206;84,3458;2022-09-28
2022;3;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);rio branco;mt;vivo;72,55;59;204;67,4319;77,6660;2022-03-28
2022;9;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);rio branco;mt;claro;0,00;2;12;0,0000;21,0980;2022-09-28
2022;11;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);macapa;ap;tim;84,17;8597;34644;83,7806;84,5659;2022-11-28
2022;8;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;tim;77,56;99881;540220;77,4647;77,6635;2022-08-28
2022;12;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;claro;88,89;49781;183902;88,7236;89,0645;2022-12-28
2022;11;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;claro;90,04;46569;185007;89,8699;90,2097;2022-11-28
2022;8;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);rio branco;mt;vivo;75,13;226;1294;73,1009;77,1644;2022-08-28
2022;10;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);rio branco;mt;vivo;74,65;219;1280;72,6061;76,6917;2022-10-28
2022;12;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;tim;76,76;73014;277570;76,6213;76,8988;2022-12-28
2022;3;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);rio branco;mt;tim;65,22;8;22;49,6354;80,7993;2022-03-28
2022;9;INF5-3;experiencia do uso de aplicativos em redes de dados - carregar videos hd (streaming);salvador;ba;tim;76,71;88929;426520;76,5970;76,8208;2022-09-28
